date,store,is_state_holiday,is_school_holiday,is_special_day,temperature_max,temperature_min,temperature_mean,sunshine_sum,precipitation_sum,sales,unsold,ordered
2022-12-28,store_4,normal_day,school_holiday,normal_day,8.4,6.6,7.836363636363637,65,0.7000000000000001,-0.48172941091577476,0.13500201361256214,-0.24761678281453117
2022-12-28,store_7,normal_day,school_holiday,normal_day,8.4,6.6,7.836363636363637,65,0.7000000000000001,0.5396359645984043,-0.2062705269181044,0.705609231205772
2022-12-28,store_1,normal_day,school_holiday,normal_day,8.4,6.6,7.836363636363637,65,0.7000000000000001,-0.4327598381171497,-0.5560748809620376,-0.39131919698844625
2022-12-29,store_6,normal_day,school_holiday,normal_day,10.4,6.0,8.445454545454545,35,4.1,-0.9667613700640607,0.493338181169762,-0.6451934620290295
2022-12-29,store_4,normal_day,school_holiday,normal_day,12.5,9.4,10.39090909090909,100,1.8,-0.22522212482773887,0.1691292676656288,0.025417804115907435
2022-12-29,store_8,normal_day,school_holiday,normal_day,12.5,9.4,10.39090909090909,100,1.8,0.45802000993402936,-0.18920689989157108,0.6265729034101187
2022-12-29,store_1,normal_day,school_holiday,normal_day,12.5,9.4,10.39090909090909,100,1.8,-0.6286381293116499,-0.5134158133957043,-0.5805273756507677
2022-12-29,store_5,normal_day,school_holiday,normal_day,12.5,9.4,10.39090909090909,100,1.8,0.024289508003350536,-0.9400064890590375,-0.02966812131742667
2022-12-29,store_7,normal_day,school_holiday,normal_day,12.5,9.4,10.39090909090909,100,1.8,0.7051997583461366,-0.0868251377323711,0.9091876512854851
2022-12-30,store_5,normal_day,school_holiday,normal_day,9.1,7.1,8.10909090909091,196,0.2,0.4696794320289401,-1.1362381998641709,0.3726986383695355
2022-12-30,store_7,normal_day,school_holiday,normal_day,9.1,7.1,8.10909090909091,196,0.2,1.7592115157260657,-0.10388876475890443,1.986955757589848
2022-12-30,store_1,normal_day,school_holiday,normal_day,9.1,7.1,8.10909090909091,196,0.2,0.49066639179977933,-0.470756745829371,0.5810671389217124
2022-12-30,store_6,normal_day,school_holiday,normal_day,8.9,7.3,7.990909090909091,80,0.30000000000000004,-0.41177287834631043,-0.12095239178543776,-0.24761678281453117
2022-12-30,store_8,normal_day,school_holiday,normal_day,9.1,7.1,8.10909090909091,196,0.2,1.2928346319296369,-1.102110945811104,1.22772800270433
2022-12-30,store_4,normal_day,school_holiday,normal_day,9.1,7.1,8.10909090909091,196,0.2,0.5559591555312794,-1.0679836917580374,0.4804754489999718
2022-12-31,store_6,normal_day,school_holiday,special_day,14.5,11.7,13.354545454545455,9,9.200000000000001,1.5143636517329406,3.027286794609961,2.6144562994826104
2022-12-31,store_1,normal_day,school_holiday,special_day,17.9,16.6,17.28181818181818,38,0.0,4.986539551597353,-0.30865228907730435,5.244210478865257
2022-12-31,store_8,normal_day,school_holiday,special_day,17.9,16.6,17.28181818181818,38,0.0,6.8823615842298365,0.17766108117889548,7.3278954843870245
2022-12-31,store_4,normal_day,school_holiday,special_day,17.9,16.6,17.28181818181818,38,0.0,4.2729829193888165,,
2022-12-31,store_7,normal_day,school_holiday,special_day,17.9,16.6,17.28181818181818,38,0.0,7.539952990382801,-0.3001204755640377,7.869174577775438
2022-12-31,store_5,normal_day,school_holiday,special_day,17.9,16.6,17.28181818181818,38,0.0,2.3818246555942983,3.6842364351314942,3.6898293655507413
2023-01-01,store_7,state_holiday,school_holiday,normal_day,16.0,11.2,13.872727272727273,0,0.0,0.7168591804410474,1.2185423297974285,1.2876040086101281
2023-01-01,store_5,state_holiday,school_holiday,normal_day,16.0,11.2,13.872727272727273,0,0.0,-0.1366105169064174,1.201478702770895,0.40622920167678234
2023-01-01,store_8,state_holiday,school_holiday,normal_day,16.0,11.2,13.872727272727273,0,0.0,0.7821519441725474,0.2544474027982955,1.084025588530415
2023-01-01,store_4,state_holiday,school_holiday,normal_day,16.0,11.2,13.872727272727273,0,0.0,0.322770713633065,-1.127706386350904,0.2242061437231566
2023-01-01,store_6,state_holiday,school_holiday,normal_day,14.2,11.0,12.218181818181819,194,0.0,-1.0110671740247215,1.0820333135851619,-0.5254414502174336
2023-01-01,store_1,state_holiday,school_holiday,normal_day,16.0,11.2,13.872727272727273,0,0.0,-0.162261245515221,1.9010874108587617,0.5762770584492485
2023-01-02,store_1,normal_day,school_holiday,normal_day,15.9,10.3,13.481818181818182,0,0.1,-0.3954496874134354,0.3824246054972954,-0.0895441272232246
2023-01-02,store_5,normal_day,school_holiday,normal_day,15.9,10.3,13.481818181818182,0,0.1,-0.24620908459857818,0.20325652171869546,0.013442602934747847
2023-01-02,store_6,normal_day,school_holiday,normal_day,12.9,7.6,8.945454545454545,0,2.3,-1.3072164952354537,1.9864055459914283,-0.5757372951783039
2023-01-02,store_7,normal_day,school_holiday,normal_day,15.9,10.3,13.481818181818182,0,0.1,0.20617649268395777,0.37389279198402875,0.5259812134883782
2023-01-02,store_4,normal_day,school_holiday,normal_day,15.9,10.3,13.481818181818182,0,0.1,-0.36047142112870323,-0.9485383025723042,-0.427244800531925
2023-01-02,store_8,normal_day,school_holiday,normal_day,15.9,10.3,13.481818181818182,0,0.1,0.15254315104736846,-1.0253246241917042,0.07810868931300963
2023-01-03,store_4,normal_day,normal_day,normal_day,6.8,1.8,4.8,170,0.0,-0.3115018483300782,0.37389279198402875,-0.005717718955107494
2023-01-03,store_8,normal_day,normal_day,normal_day,6.8,1.8,4.8,170,0.0,0.038280814517243404,-0.010038816112971131,0.24576150584924386
2023-01-03,store_7,normal_day,normal_day,normal_day,6.8,1.8,4.8,170,0.0,-0.041003255728149494,1.1161605676382285,0.4804754489999718
2023-01-03,store_6,normal_day,school_holiday,normal_day,6.4,4.5,5.7,208,0.2,-1.0437135558904715,-0.16361145935177107,-0.9086478880145404
2023-01-03,store_1,normal_day,normal_day,normal_day,6.8,1.8,4.8,170,0.0,-0.7009265463000963,0.7834198406208286,-0.2907275070667057
2023-01-03,store_5,normal_day,normal_day,normal_day,6.8,1.8,4.8,170,0.0,-0.07598152201288166,-0.7949656593335042,-0.09193916745945653
2023-01-04,store_8,normal_day,normal_day,normal_day,10.6,7.0,9.036363636363637,0,5.6,-0.12728297923048884,-0.07829332421910444,0.05655332718692237
2023-01-04,store_5,normal_day,normal_day,normal_day,10.6,7.0,9.036363636363637,0,5.6,-0.663616395596382,0.8431425352136953,-0.2356415816333716
2023-01-04,store_4,normal_day,normal_day,normal_day,10.6,7.0,9.036363636363637,0,5.6,-0.8664903400478285,0.672506264948362,-0.49191088691018675
2023-01-04,store_1,normal_day,normal_day,normal_day,10.6,7.0,9.036363636363637,0,5.6,-0.9131280284274714,0.5018699946830287,-0.5877124963594634
2023-01-04,store_7,normal_day,normal_day,normal_day,10.6,7.0,9.036363636363637,0,5.6,0.10357357824874344,0.10940657307276216,0.3463531957709844
2023-01-04,store_6,normal_day,school_holiday,normal_day,11.4,9.8,10.818181818181818,0,5.3,-1.1439845859067037,0.18619289469216213,-0.9134379684870043
2023-01-05,store_5,normal_day,normal_day,normal_day,9.3,5.5,7.627272727272728,28,0.0,-0.3371525769388818,0.723697146027962,0.06613348813185004
2023-01-05,store_1,normal_day,normal_day,normal_day,9.3,5.5,7.627272727272728,28,0.0,-0.8291801893441142,1.0990969406116953,-0.3338382313188802
2023-01-05,store_7,normal_day,normal_day,normal_day,9.3,5.5,7.627272727272728,28,0.0,0.2761330252534221,-0.2318659674579044,0.4277845638028696
2023-01-05,store_8,normal_day,normal_day,normal_day,9.3,5.5,7.627272727272728,28,0.0,-0.027011949214256634,-0.06976151070583778,0.16193509758112673
2023-01-05,store_4,normal_day,normal_day,normal_day,9.3,5.5,7.627272727272728,28,0.0,-0.4257641848602033,1.3806467865494951,0.15954005734489482
2023-01-05,store_6,normal_day,school_holiday,normal_day,7.8,4.1,6.7,82,0.0,-1.0460454403094537,0.007024810913562197,-0.8631421235261341
2023-01-06,store_6,normal_day,school_holiday,normal_day,9.8,4.6,7.490909090909091,86,1.2,-0.8851454153996857,-0.368374983670171,-0.8032661176203361
2023-01-06,store_5,normal_day,normal_day,normal_day,10.5,7.9,9.227272727272727,0,0.30000000000000004,-0.16692501435318527,1.6024739378944284,0.48766056970866756
2023-01-06,store_1,normal_day,normal_day,normal_day,10.5,7.9,9.227272727272727,0,0.30000000000000004,-0.47939752649679257,0.0752793190196955,-0.26198702423192266
2023-01-06,store_4,normal_day,normal_day,normal_day,10.5,7.9,9.227272727272727,0,0.30000000000000004,-0.18091632086707815,-0.6157975755549042,-0.14942013312902255
2023-01-06,store_8,normal_day,normal_day,normal_day,10.5,7.9,9.227272727272727,0,0.30000000000000004,0.420709859230315,,
2023-01-06,store_7,normal_day,normal_day,normal_day,10.5,7.9,9.227272727272727,0,0.30000000000000004,0.5116533515706186,0.20325652171869546,0.7918306797101211
2023-01-07,store_7,normal_day,normal_day,normal_day,10.1,8.8,9.463636363636363,62,0.0,1.1622491044666368,-0.6840520836610375,1.2109627210507066
2023-01-07,store_5,normal_day,normal_day,normal_day,10.1,8.8,9.463636363636363,62,0.0,0.695872220670208,-0.5646066944753043,0.76548523711157
2023-01-07,store_1,normal_day,normal_day,normal_day,10.1,8.8,9.463636363636363,62,0.0,0.37873593968863645,-1.2898108431029707,0.2361813449043162
2023-01-07,store_4,normal_day,normal_day,normal_day,10.1,8.8,9.463636363636363,62,0.0,0.6189200348437973,-1.1362381998641709,0.5259812134883782
2023-01-07,store_8,normal_day,normal_day,normal_day,10.1,8.8,9.463636363636363,62,0.0,1.456066541258387,-1.2642154025631707,1.3498750547521579
2023-01-07,store_6,normal_day,normal_day,normal_day,11.1,8.2,9.89090909090909,3,0.0,-0.3371525769388818,-0.7693702187937043,-0.3529985532087356
2023-01-08,store_8,normal_day,normal_day,normal_day,8.4,5.9,7.427272727272728,1,1.5,1.5749926466264763,-1.0935791322978374,1.519922911524624
2023-01-08,store_6,normal_day,normal_day,normal_day,10.2,6.1,8.572727272727272,146,0.0,-1.2256005405710788,1.3891786000627617,-0.659563703446421
2023-01-08,store_5,normal_day,normal_day,normal_day,8.4,5.9,7.427272727272728,1,1.5,-0.28585111972127464,0.8090152811606286,0.1427747756912714
2023-01-08,store_1,normal_day,normal_day,normal_day,8.4,5.9,7.427272727272728,1,1.5,0.548963502274333,-1.1703654539172375,0.444549845456493
2023-01-08,store_7,normal_day,normal_day,normal_day,8.4,5.9,7.427272727272728,1,1.5,1.0269998081656726,-0.6072657620416376,1.0936057494753426
2023-01-08,store_4,normal_day,normal_day,normal_day,8.4,5.9,7.427272727272728,1,1.5,0.7425099090498509,-0.9570701160855708,0.7032141909695401
2023-01-09,store_8,normal_day,normal_day,normal_day,8.1,6.7,7.536363636363637,119,0.0,-0.2998424262351675,0.7834198406208286,0.12121941356518415
2023-01-09,store_5,normal_day,normal_day,normal_day,8.1,6.7,7.536363636363637,119,0.0,-0.5913279786079355,1.9949373595046949,0.16193509758112673
2023-01-09,store_1,normal_day,normal_day,normal_day,8.1,6.7,7.536363636363637,119,0.0,-0.7988656918973464,0.45921092711669537,-0.4823307259652591
2023-01-09,store_6,normal_day,normal_day,normal_day,7.3,5.9,6.527272727272727,22,0.0,-1.6569991580827754,1.1332241946647619,-1.1744973542362833
2023-01-09,store_7,normal_day,normal_day,normal_day,8.1,6.7,7.536363636363637,119,0.0,-0.36513518996666755,1.8925555973454948,0.3655135176608397
2023-01-09,store_4,normal_day,normal_day,normal_day,8.1,6.7,7.536363636363637,119,0.0,-0.7965338074783642,0.15206564063909547,-0.5661571342333762
2023-01-10,store_4,normal_day,normal_day,normal_day,8.2,4.3,6.6,84,0.0,-0.6729439332723105,0.8431425352136953,-0.24522174257829926
2023-01-10,store_5,normal_day,normal_day,normal_day,8.2,4.3,6.6,84,0.0,-0.6099830539597927,1.3294559054698951,-0.044038362734818176
2023-01-10,store_6,normal_day,normal_day,normal_day,7.0,5.8,6.563636363636364,0,0.5,-1.0343860182145428,-0.393970424209971,-0.9637338134478746
2023-01-10,store_8,normal_day,normal_day,normal_day,8.2,4.3,6.6,84,0.0,-0.3161656171680425,1.2441377703372285,0.23378630466808428
2023-01-10,store_7,normal_day,normal_day,normal_day,8.2,4.3,6.6,84,0.0,-0.17392066761013172,0.41655185955036206,0.14756485616373524
2023-01-10,store_1,normal_day,normal_day,normal_day,8.2,4.3,6.6,84,0.0,-0.7265772749088999,0.2971064703646288,-0.4535902431304761
2023-01-11,store_8,normal_day,normal_day,normal_day,8.8,6.8,7.9363636363636365,0,8.0,-0.453746797887989,0.9881833649392285,0.0206277236434436
2023-01-11,store_4,normal_day,normal_day,normal_day,8.8,6.8,7.9363636363636365,0,8.0,-0.8338439581820785,0.4506791136034287,-0.5206513697449698
2023-01-11,store_7,normal_day,normal_day,normal_day,8.8,6.8,7.9363636363636365,0,8.0,-0.36513518996666755,1.7816420216730282,0.3343779945898248
2023-01-11,store_5,normal_day,normal_day,normal_day,8.8,6.8,7.9363636363636365,0,8.0,-0.5073801395245783,,
2023-01-11,store_6,normal_day,normal_day,normal_day,9.7,6.6,8.027272727272727,71,0.0,-1.1090063196219715,-0.24039778097117107,-0.9972643767551214
2023-01-11,store_1,normal_day,normal_day,normal_day,8.8,6.8,7.9363636363636365,0,8.0,-0.712585968395007,0.5274654352228287,-0.3745539153348228
2023-01-12,store_4,normal_day,normal_day,normal_day,10.9,9.0,10.10909090909091,0,1.2,-0.6286381293116499,-1.0253246241917042,-0.7242297898246828
2023-01-12,store_1,normal_day,normal_day,normal_day,10.9,9.0,10.10909090909091,0,1.2,-0.600655516283864,0.8346107217004286,-0.17337053549134174
2023-01-12,store_5,normal_day,normal_day,normal_day,10.9,9.0,10.10909090909091,0,1.2,-0.5050482551055961,0.3397655379309621,-0.21408621950728432
2023-01-12,store_7,normal_day,normal_day,normal_day,10.9,9.0,10.10909090909091,0,1.2,0.038280814517243404,-0.393970424209971,0.13798469521880757
2023-01-12,store_8,normal_day,normal_day,normal_day,10.9,9.0,10.10909090909091,0,1.2,-0.04799890898509593,-0.8205610998733042,-0.07038380533336927
2023-01-12,store_6,normal_day,normal_day,normal_day,10.4,9.2,10.018181818181818,1,6.6,-1.1253295105548464,-0.21480234043137106,-1.006844537700049
2023-01-13,store_8,normal_day,normal_day,normal_day,10.4,8.1,9.072727272727272,144,0.1,0.45568812551504717,-1.0935791322978374,0.3703035981333036
2023-01-13,store_5,normal_day,normal_day,normal_day,10.4,8.1,9.072727272727272,144,0.1,-0.28585111972127464,0.34829735144422874,0.013442602934747847
2023-01-13,store_4,normal_day,normal_day,normal_day,10.4,8.1,9.072727272727272,144,0.1,-0.027011949214256634,-0.8034974728467709,-0.044038362734818176
2023-01-13,store_7,normal_day,normal_day,normal_day,10.4,8.1,9.072727272727272,144,0.1,0.15254315104736846,-0.035634256652771125,0.3559333567159121
2023-01-13,store_1,normal_day,normal_day,normal_day,10.4,8.1,9.072727272727272,144,0.1,-0.810525113992257,0.1008747595594955,-0.5948976170681592
2023-01-13,store_6,normal_day,normal_day,normal_day,8.3,6.7,7.418181818181818,8,3.1,-1.1276613949738286,-0.31718410259057106,-1.037980060771064
2023-01-14,store_8,normal_day,normal_day,normal_day,8.3,6.7,7.490909090909091,54,9.1,1.619298450587137,-1.2898108431029707,1.5103427505796965
2023-01-14,store_6,normal_day,normal_day,normal_day,10.1,6.2,7.7,0,7.5,-0.37679461206157827,0.0752793190196955,-0.1566052538377183
2023-01-14,store_1,normal_day,normal_day,normal_day,8.3,6.7,7.490909090909091,54,9.1,-0.5470221746472748,-0.9400064890590375,-0.6164529791942465
2023-01-14,store_5,normal_day,normal_day,normal_day,8.3,6.7,7.490909090909091,54,9.1,0.5956011906539759,-1.0935791322978374,0.5140060123072187
2023-01-14,store_7,normal_day,normal_day,normal_day,8.3,6.7,7.490909090909091,54,9.1,0.9570432755962082,-0.8376247268998376,0.9570884560101234
2023-01-14,store_4,normal_day,normal_day,normal_day,8.3,6.7,7.490909090909091,54,9.1,0.7821519441725474,-1.2642154025631707,0.6577084264811337
2023-01-15,store_4,normal_day,normal_day,normal_day,7.1,5.5,6.2,114,0.0,0.9034099339596189,,
2023-01-15,store_8,normal_day,normal_day,normal_day,7.1,5.5,6.2,114,0.0,1.728897018279298,-1.102110945811104,1.6756005268796987
2023-01-15,store_6,normal_day,normal_day,normal_day,6.6,4.8,5.6,86,1.7,-0.7265772749088999,0.8858016027800286,-0.28833246683047375
2023-01-15,store_7,normal_day,normal_day,normal_day,7.1,5.5,6.2,114,0.0,1.2018911395893332,-1.2642154025631707,1.088815669002879
2023-01-15,store_5,normal_day,normal_day,normal_day,7.1,5.5,6.2,114,0.0,0.13621996011449344,-1.1447700133774374,0.027812844352139352
2023-01-15,store_1,normal_day,normal_day,normal_day,7.1,5.5,6.2,114,0.0,0.2434866433876721,,
2023-01-16,store_5,normal_day,normal_day,normal_day,7.3,4.8,5.927272727272728,214,0.0,-0.453746797887989,-0.16361145935177107,-0.30270270824786527
2023-01-16,store_7,normal_day,normal_day,normal_day,7.3,4.8,5.927272727272728,214,0.0,-0.30683807949211395,1.585410310867895,0.33916807506228863
2023-01-16,store_1,normal_day,normal_day,normal_day,7.3,4.8,5.927272727272728,214,0.0,-0.9807526765779536,-0.2574614079977044,-0.8703272442348298
2023-01-16,store_8,normal_day,normal_day,normal_day,7.3,4.8,5.927272727272728,214,0.0,-0.13894240132539956,0.646910824408562,0.24815654608547577
2023-01-16,store_6,normal_day,normal_day,normal_day,5.6,4.9,5.209090909090909,0,0.0,-1.2046135808002394,0.4080200460370954,-0.9134379684870043
2023-01-16,store_4,normal_day,normal_day,normal_day,7.3,4.8,5.927272727272728,214,0.0,-0.6193105916357212,0.698101705488162,-0.23085150116090775
2023-01-17,store_7,normal_day,normal_day,normal_day,4.5,-1.7,2.409090909090909,103,0.2,0.07792284963993985,-0.33424772961710436,0.19546566088837358
2023-01-17,store_1,normal_day,normal_day,normal_day,4.5,-1.7,2.409090909090909,103,0.2,-0.8501671491149535,0.01555662442682886,-0.659563703446421
2023-01-17,store_4,normal_day,normal_day,normal_day,4.5,-1.7,2.409090909090909,103,0.2,-0.47706564207781044,-0.29158866205077105,-0.3625787141536632
2023-01-17,store_8,normal_day,normal_day,normal_day,4.5,-1.7,2.409090909090909,103,0.2,-0.22289024040875674,0.4250836730636287,0.09966405143909689
2023-01-17,store_5,normal_day,normal_day,normal_day,4.5,-1.7,2.409090909090909,103,0.2,-0.2158945871518103,-0.7608384052804376,-0.22606142068844393
2023-01-18,store_5,normal_day,normal_day,normal_day,2.5,-1.2,1.3,0,0.0,-0.35580765229073896,-0.496352186369171,-0.2955175875391695
2023-01-18,store_1,normal_day,normal_day,normal_day,2.5,-1.2,1.3,0,0.0,-0.8081932295732749,-0.43662949177630433,-0.7433901117145382
2023-01-18,store_8,normal_day,normal_day,normal_day,2.5,-1.2,1.3,0,0.0,-0.06665398433695309,-0.19773871340483773,0.08529381002170537
2023-01-18,store_7,normal_day,normal_day,normal_day,2.5,-1.2,1.3,0,0.0,-0.003693105024435192,-0.33424772961710436,0.11163925262025647
2023-01-18,store_4,normal_day,normal_day,normal_day,2.5,-1.2,1.3,0,0.0,-0.5703410188370962,-0.06976151070583778,-0.39610927746091007
2023-01-19,store_1,normal_day,normal_day,normal_day,1.6,0.1,0.6272727272727271,231,0.0,-0.9177917972654357,-0.8034974728467709,-0.9589437329754107
2023-01-19,store_4,normal_day,normal_day,normal_day,1.6,0.1,0.6272727272727271,231,0.0,-0.5680091344181141,-0.010038816112971131,-0.37694895557105473
2023-01-19,store_5,normal_day,normal_day,normal_day,1.6,0.1,0.6272727272727271,231,0.0,-0.3115018483300782,0.30563828387789543,-0.024878040844962836
2023-01-19,store_7,normal_day,normal_day,normal_day,1.6,0.1,0.6272727272727271,231,0.0,0.33209825130899356,-0.24892959448443772,0.4804754489999718
2023-01-19,store_8,normal_day,normal_day,normal_day,1.6,0.1,0.6272727272727271,231,0.0,0.028953276841314827,-1.230088148510104,-0.10630940887684803
2023-01-20,store_8,normal_day,normal_day,normal_day,1.5,-0.4,0.690909090909091,29,0.0,0.4999939294757079,-0.445161305289571,0.5978324205753357
2023-01-20,store_4,normal_day,normal_day,normal_day,1.5,-0.4,0.690909090909091,29,0.0,-0.12261921039252455,-0.5902021350151043,-0.08235900651452886
2023-01-20,store_7,normal_day,normal_day,normal_day,1.5,-0.4,0.690909090909091,29,0.0,0.518649004827565,1.9437464784250948,1.2876040086101281
2023-01-20,store_1,normal_day,normal_day,normal_day,1.5,-0.4,0.690909090909091,29,0.0,-0.630970013730632,-0.8376247268998376,-0.6739339448638125
2023-01-20,store_5,normal_day,normal_day,normal_day,1.5,-0.4,0.690909090909091,29,0.0,0.10590546266772558,-1.0423882512182374,0.025417804115907435
2023-01-21,store_1,normal_day,normal_day,normal_day,3.5,1.3,2.145454545454546,0,3.3,-0.2718598132073818,-0.8632201674396375,-0.31228286919279297
2023-01-21,store_5,normal_day,normal_day,normal_day,3.5,1.3,2.145454545454546,0,3.3,0.9127374716355474,,
2023-01-21,store_8,normal_day,normal_day,normal_day,3.5,1.3,2.145454545454546,0,3.3,1.519027420570905,,
2023-01-21,store_7,normal_day,normal_day,normal_day,3.5,1.3,2.145454545454546,0,3.3,1.2182143305222084,0.1008747595594955,1.4887873884536091
2023-01-21,store_4,normal_day,normal_day,normal_day,3.5,1.3,2.145454545454546,0,3.3,0.6375751101956545,0.5871881298156953,1.0289396630970808
2023-01-22,store_1,normal_day,normal_day,normal_day,2.0,1.5,1.681818181818182,0,0.1,-0.22289024040875674,-1.2898108431029707,-0.38173903604351855
2023-01-22,store_5,normal_day,normal_day,normal_day,2.0,1.5,1.681818181818182,0,0.1,0.21084026152192206,-0.6499248296079709,0.24336646561301195
2023-01-22,store_8,normal_day,normal_day,normal_day,2.0,1.5,1.681818181818182,0,0.1,-1.0950150131080787,,
2023-01-22,store_7,normal_day,normal_day,normal_day,2.0,1.5,1.681818181818182,0,0.1,1.456066541258387,-0.445161305289571,1.579798917430422
2023-01-22,store_4,normal_day,normal_day,normal_day,2.0,1.5,1.681818181818182,0,0.1,0.9803621197860296,-0.6413930160947042,1.0361247838057768
2023-01-23,store_4,normal_day,normal_day,normal_day,2.4,1.5,1.890909090909091,0,0.0,-0.6589526267584177,-0.10388876475890443,-0.4967009673826506
2023-01-23,store_1,normal_day,normal_day,normal_day,2.4,1.5,1.890909090909091,0,0.0,-1.0530410935664,0.5104018081962953,-0.7290198702971467
2023-01-23,store_5,normal_day,normal_day,normal_day,2.4,1.5,1.890909090909091,0,0.0,-0.5586815967421855,3.6159819270253606,0.6505233057724379
2023-01-23,store_7,normal_day,normal_day,normal_day,2.4,1.5,1.890909090909091,0,0.0,-0.3324888081009175,1.4915603622219618,0.28647718986518644
2023-01-23,store_8,normal_day,normal_day,normal_day,2.4,1.5,1.890909090909091,0,0.0,-0.09696848178372096,-0.2745250350242377,0.03260292482460319
2023-01-24,store_7,normal_day,normal_day,normal_day,1.5,1.1,1.290909090909091,0,0.0,0.1012416938297613,0.5018699946830287,0.4541300064014207
2023-01-24,store_8,normal_day,normal_day,normal_day,1.5,1.1,1.290909090909091,0,0.0,0.15953880430431489,,
2023-01-24,store_1,normal_day,normal_day,normal_day,1.5,1.1,1.290909090909091,0,0.0,-0.8804816465617213,0.2715110298248288,-0.6188480194304784
2023-01-24,store_5,normal_day,normal_day,normal_day,1.5,1.1,1.290909090909091,0,0.0,-0.4467511446310426,-0.8546883539263709,-0.48951584667395487
2023-01-24,store_4,normal_day,normal_day,normal_day,1.5,1.1,1.290909090909091,0,0.0,-0.4071091095083461,-0.5134158133957043,-0.3529985532087356
2023-01-25,store_7,normal_day,normal_day,normal_day,0.8,-0.2,0.372727272727273,0,0.0,0.07325908080197556,0.6383790108952954,0.46371016734634835
2023-01-25,store_4,normal_day,normal_day,normal_day,0.8,-0.2,0.372727272727273,0,0.0,-0.5680091344181141,-0.5816703215018376,-0.5374166513985932
2023-01-25,store_8,normal_day,normal_day,normal_day,0.8,-0.2,0.372727272727273,0,0.0,0.03594893009826126,0.041152064966628855,0.25773670703040347
2023-01-25,store_1,normal_day,normal_day,normal_day,0.8,-0.2,0.372727272727273,0,0.0,-0.712585968395007,0.6383790108952954,-0.3434183922638079
2023-01-25,store_5,normal_day,normal_day,normal_day,0.8,-0.2,0.372727272727273,0,0.0,-0.46773810440188185,-0.6413930160947042,-0.4511952028942442
2023-01-26,store_5,normal_day,normal_day,normal_day,-0.5,-1.1,-0.854545454545455,0,0.0,-0.4071091095083461,-0.052697883679304454,-0.223666380452212
2023-01-26,store_4,normal_day,normal_day,normal_day,-0.5,-1.1,-0.854545454545455,0,0.0,-0.48172941091577476,-0.6243293890681709,-0.46077536383917184
2023-01-26,store_7,normal_day,normal_day,normal_day,-0.5,-1.1,-0.854545454545455,0,0.0,0.049940236612154125,0.9284606703463619,0.5211911330159144
2023-01-26,store_1,normal_day,normal_day,normal_day,-0.5,-1.1,-0.854545454545455,0,0.0,-1.1836266210294002,-0.6584566431212376,-1.1912626358899068
2023-01-26,store_8,normal_day,normal_day,normal_day,-0.5,-1.1,-0.854545454545455,0,0.0,0.30644752270019,,
2023-01-27,store_4,normal_day,normal_day,normal_day,3.6,1.1,2.727272727272727,0,0.1,0.2015127238459935,-0.393970424209971,0.3056375117550418
2023-01-27,store_6,normal_day,school_holiday,normal_day,2.9,1.2,2.154545454545454,33,0.0,-1.0064034051867572,0.1947247082054288,-0.7697355543130893
2023-01-27,store_5,normal_day,normal_day,normal_day,3.6,1.1,2.727272727272727,0,0.1,0.010298201489457672,-1.2215563349968375,-0.12307469053047146
2023-01-27,store_1,normal_day,normal_day,normal_day,3.6,1.1,2.727272727272727,0,0.1,-0.630970013730632,-0.21480234043137106,-0.4990960076188825
2023-01-27,store_7,normal_day,normal_day,normal_day,3.6,1.1,2.727272727272727,0,0.1,0.5722823464641544,-0.04416607016603779,0.7846455590014253
2023-01-27,store_8,normal_day,normal_day,normal_day,3.6,1.1,2.727272727272727,0,0.1,0.7191910648600295,-1.178897267430504,0.6169927424651911
2023-01-28,store_8,normal_day,normal_day,normal_day,1.5,-0.30000000000000004,0.8636363636363641,0,0.0,1.7895260131728337,0.2629792163115621,2.1210780108188354
2023-01-28,store_7,normal_day,normal_day,normal_day,1.5,-0.30000000000000004,0.8636363636363641,0,0.0,1.1062838784110653,-1.230088148510104,1.0001991802622978
2023-01-28,store_6,normal_day,normal_day,normal_day,2.2,1.3,1.8272727272727272,120,0.0,0.0009706638135290963,-1.2130245214835707,-0.13025981123916722
2023-01-28,store_4,normal_day,normal_day,normal_day,1.5,-0.30000000000000004,0.8636363636363641,0,0.0,0.7378461402118867,-0.19773871340483773,0.911582691521717
2023-01-28,store_5,normal_day,normal_day,normal_day,1.5,-0.30000000000000004,0.8636363636363641,0,0.0,0.8241258637142259,-1.178897267430504,0.7247695530956274
2023-01-28,store_1,normal_day,normal_day,normal_day,1.5,-0.30000000000000004,0.8636363636363641,0,0.0,-0.2368815469226496,-0.9229428620325042,-0.29312254730293763
2023-01-29,store_5,normal_day,normal_day,normal_day,3.2,1.5,2.245454545454546,35,0.0,0.2294953368737792,-0.496352186369171,0.3056375117550418
2023-01-29,store_4,normal_day,normal_day,normal_day,3.2,1.5,2.245454545454546,35,0.0,0.9593751600151903,-0.7181793377141042,0.9930140595536021
2023-01-29,store_7,normal_day,normal_day,normal_day,3.2,1.5,2.245454545454546,35,0.0,1.4024331996217978,0.5786563163024286,1.812117820344918
2023-01-29,store_6,normal_day,normal_day,normal_day,3.9,3.0,3.472727272727273,0,0.0,-0.3324888081009175,-0.29158866205077105,-0.21408621950728432
